id,kind,title,url,duration_sec,phases,intents,recommendation_score,source,transcript_status,playlist_id,playlist_title,position,summary,abstract,purpose,watch_when,next_task
msNNUiYEqQM,video,AMAZON COMO VENDER,https://www.youtube.com/watch?v=msNNUiYEqQM,1679.0,F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
i3Ga7KfwTvs,video,Campaña Local cdmx,https://www.youtube.com/watch?v=i3Ga7KfwTvs,862.0,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
1zvXtoUsUxc,video,Campaña Instagram Local,https://www.youtube.com/watch?v=1zvXtoUsUxc,740.0,F5_contenido_lanzamiento|F7_ads_tracking,crear_contenido|publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
mpyI1459Yrg,video,Paso #1 Crea tu fanpage de Facebook e Instagram y enlazalos,https://www.youtube.com/watch?v=mpyI1459Yrg,740.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
4x1grVtX63A,video,Haz tu campaña para dropshipping Monterrey,https://www.youtube.com/watch?v=4x1grVtX63A,1659.0,F1_entender_modelo|F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
BATBUy-nv3s,video,Clase Uno para socios nuevos,https://www.youtube.com/watch?v=BATBUy-nv3s,775.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
nYbaUL91Kzo,video,Clase 2 Socios Nuevos,https://www.youtube.com/watch?v=nYbaUL91Kzo,643.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
elsxUX-GUc8,video,Clase 3 Socios Nuevos,https://www.youtube.com/watch?v=elsxUX-GUc8,1989.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
hswH-ycfa2k,video,Clase 4 Socios Nuevos,https://www.youtube.com/watch?v=hswH-ycfa2k,1901.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
vZJiU7isREw,video,Clase 5 Socios Nuevos,https://www.youtube.com/watch?v=vZJiU7isREw,1043.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
zKh6jqcvqRY,video,Clase 6 Socios Nuevos,https://www.youtube.com/watch?v=zKh6jqcvqRY,640.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
IYtxkWXMN9E,video,Clase 7 Socios Nuevos,https://www.youtube.com/watch?v=IYtxkWXMN9E,657.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
oSW8mOCxQSg,video,Parte 2 Clase 1 Socios Nuevos,https://www.youtube.com/watch?v=oSW8mOCxQSg,2217.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Y0-TI7x3QTA,video,Parte 2 Clase 2 Socios Nuevos,https://www.youtube.com/watch?v=Y0-TI7x3QTA,1237.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
eL5yHRcUzmE,video,Parte 2 Clase 3 Socios Nuevos,https://www.youtube.com/watch?v=eL5yHRcUzmE,1554.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
kyvMxuTMdL8,video,Parte 2 clase 4 Socios Nuevos,https://www.youtube.com/watch?v=kyvMxuTMdL8,295.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
MOxfW7Np7pk,video,"Parte 3 Clase 1: Excell de ventas, ingresos y egresos de tu negocio.",https://www.youtube.com/watch?v=MOxfW7Np7pk,1082.0,F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
4YtZQTCQ1w8,video,Parte 3 Clase 2 : Contenido mensual mas automatizacion,https://www.youtube.com/watch?v=4YtZQTCQ1w8,951.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
v4jqRtIrjTs,video,Sky Drop aprende a usar la plataforma y goza de los beneficios de ser parte de Be Global Pro.,https://www.youtube.com/watch?v=v4jqRtIrjTs,4947.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
GF2J8LHvbL0,video,AMAZON COMO FUNCIONA,https://www.youtube.com/watch?v=GF2J8LHvbL0,1709.0,F4_tienda_canal,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
7ESYSJ8czAM,video,"La verdad de vender en Amazon, panorama de negocios.",https://www.youtube.com/watch?v=7ESYSJ8czAM,1709.0,F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
5zK80XLUPY4,video,Métricas de Facebook,https://www.youtube.com/watch?v=5zK80XLUPY4,3485.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
cJxgE3Tt4cA,video,Consigue proveedores Confiables,https://www.youtube.com/watch?v=cJxgE3Tt4cA,2898.0,F3_proveedor_margen|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
MNqEsa3WFGs,video,Estrategia San Valentin,https://www.youtube.com/watch?v=MNqEsa3WFGs,4407.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
T_-yM74lTsA,video,Estrategia Navideña 2021,https://www.youtube.com/watch?v=T_-yM74lTsA,2372.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
TV8Hn4p06lI,video,Tu sitio web y la importancia de desarrollarlo para Ecommerce,https://www.youtube.com/watch?v=TV8Hn4p06lI,2497.0,F1_entender_modelo|F3_proveedor_margen|F4_tienda_canal|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
gf-boAVH1mg,video,Identifica productos ganadores y como venderlos,https://www.youtube.com/watch?v=gf-boAVH1mg,3829.0,F2_producto_nicho|F6_ventas_cierre,elegir_producto|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
7VSr8LsISho,video,Alta sistema POS,https://www.youtube.com/watch?v=7VSr8LsISho,91.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
CGZE5u3yInU,video,Novedades BeGlobalPro,https://www.youtube.com/watch?v=CGZE5u3yInU,2570.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
nCd2X5A4-c4,video,Feed de instagram atractivo,https://www.youtube.com/watch?v=nCd2X5A4-c4,2598.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
ueusM_uAcdg,video,Plan de inducción Noviembre Por Dulce Jaqueline,https://www.youtube.com/watch?v=ueusM_uAcdg,4311.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
hX4dkHTOVug,video,¿Porque Pagar Publicidad?,https://www.youtube.com/watch?v=hX4dkHTOVug,6942.0,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
qdwUQAokBD4,video,Estrategia a largo y corto plazo para RRSS,https://www.youtube.com/watch?v=qdwUQAokBD4,2256.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
zPjogAQr9Wo,video,Previene y hazle frente a una crisis de reputación,https://www.youtube.com/watch?v=zPjogAQr9Wo,2595.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
uwUilS5dQUM,video,Copys Efectivos para Vender,https://www.youtube.com/watch?v=uwUilS5dQUM,1028.0,F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
HoRR25qHNXU,video,SEO para ecommerce,https://www.youtube.com/watch?v=HoRR25qHNXU,2257.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
lZ25l1nsDbY,video,Ley del reconocimiento pt1,https://www.youtube.com/watch?v=lZ25l1nsDbY,1734.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
0NavBohPUWs,video,Preparando la tierra,https://www.youtube.com/watch?v=0NavBohPUWs,3214.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
HlfgW9e27E8,video,Procesos de venta por Dulce,https://www.youtube.com/watch?v=HlfgW9e27E8,2976.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
rV_ayFdyXeA,video,3 ESTRATEGIAS PARA VENDER POR INTERNET DROPSHIPPING -ECOMMERCE (PRODUCTOS GANADORES EN TENDENCIA),https://www.youtube.com/watch?v=rV_ayFdyXeA,293.0,F1_entender_modelo|F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
EUtUVBakU0M,video,Plan de induccion septiembre 2021,https://www.youtube.com/watch?v=EUtUVBakU0M,4791.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
GNGRCkgYfX0,video,Como trabajamos Mercado Libre,https://www.youtube.com/watch?v=GNGRCkgYfX0,1313.0,F4_tienda_canal,vender_marketplace,1,@beglobalpro,pending,,,,,,,,
BAKVkNaXQeE,video,Plan de Inducción actualizado,https://www.youtube.com/watch?v=BAKVkNaXQeE,8117.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
oN_kX3GpOFs,video,Nueva versión de nuestra academia Be Global Pro,https://www.youtube.com/watch?v=oN_kX3GpOFs,147.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
1BE9H63tjU0,video,Adquiere Sabiduría Se Enseñable,https://www.youtube.com/watch?v=1BE9H63tjU0,4403.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
alo-eflv7e4,video,Beneficio de vender en mercado libre,https://www.youtube.com/watch?v=alo-eflv7e4,1855.0,F4_tienda_canal|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
FhSqiXExmJI,video,Wordpress vs Shopify,https://www.youtube.com/watch?v=FhSqiXExmJI,2443.0,F4_tienda_canal,configurar_tienda,1,@beglobalpro,pending,,,,,,,,
Qz7PH4vhPiE,video,Persona fisica con actividad empresarial,https://www.youtube.com/watch?v=Qz7PH4vhPiE,2716.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
e0k5Yjnl8Ao,video,Como crear una cuenta publicitaria de respaldo para Facebook pt2,https://www.youtube.com/watch?v=e0k5Yjnl8Ao,279.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
EBXuOV8lYVM,video,Como crear una cuenta publicitaria de respaldo para Facebook pt1,https://www.youtube.com/watch?v=EBXuOV8lYVM,654.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
XKDSxCJN41g,video,"FACEBOOK ADS, QUE NO TE BLOQUEEN",https://www.youtube.com/watch?v=XKDSxCJN41g,2866.0,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
QmABun1ay1o,video,Crea tu fanpage e insta y enlazalos,https://www.youtube.com/watch?v=QmABun1ay1o,1050.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
5mnHz44GQzk,video,Dropshipping con Be Global Pro,https://www.youtube.com/watch?v=5mnHz44GQzk,636.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
-Z1PcwGi-a8,video,Los valores de Be Global Pro,https://www.youtube.com/watch?v=-Z1PcwGi-a8,683.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
cQukJzMjQsg,video,Dropshipping Local cdmx,https://www.youtube.com/watch?v=cQukJzMjQsg,1318.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
qmw-0L3ihHo,video,Plan de induccion Dulce Jaqueline,https://www.youtube.com/watch?v=qmw-0L3ihHo,1406.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
sYWfysvIiu8,video,Emociones: ¿Que pretenden?,https://www.youtube.com/watch?v=sYWfysvIiu8,3246.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
eGvaGT3GpXE,video,Seguimientos Efectivos,https://www.youtube.com/watch?v=eGvaGT3GpXE,1258.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
uxBbYNOJBS8,video,¿Como hacer un presupuesto mensual?,https://www.youtube.com/watch?v=uxBbYNOJBS8,1381.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
gOUkX1BXj-0,video,APRENDE A PROSPECTAR DE FORMA CORRECTA,https://www.youtube.com/watch?v=gOUkX1BXj-0,1929.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
2_BXq1sj3Qo,video,Contabilidad con Aida Ortiz,https://www.youtube.com/watch?v=2_BXq1sj3Qo,1489.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
7dkIf9JcBAs,video,DESARROLLA TU MARCA PERSONAL,https://www.youtube.com/watch?v=7dkIf9JcBAs,1532.0,F5_contenido_lanzamiento,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
uNP7qhFjBL4,video,Tips para ventas directas,https://www.youtube.com/watch?v=uNP7qhFjBL4,2431.0,F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
o76fFwgIXyA,video,ESTRATEGIA EFECTIVA PARA QUE TU NEGOCIO TENGA CRECIMIENTO,https://www.youtube.com/watch?v=o76fFwgIXyA,2548.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
O5RQ_GleoHE,video,Capacitación: Rompe con ataduras,https://www.youtube.com/watch?v=O5RQ_GleoHE,2903.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
81Gv0w7Xw3c,video,FUNCIONES BASICAS CANVA,https://www.youtube.com/watch?v=81Gv0w7Xw3c,1594.0,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
RxzAsZsrU_w,video,Hacienda y el comercio electronico.,https://www.youtube.com/watch?v=RxzAsZsrU_w,1815.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
kkzOHbuB6qw,video,Facebook: Audience Insights,https://www.youtube.com/watch?v=kkzOHbuB6qw,1523.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
2F5EG5bsC8Y,video,Recorrido por Facebook Ads,https://www.youtube.com/watch?v=2F5EG5bsC8Y,2815.0,F7_ads_tracking,publicidad_tracking,1,@beglobalpro,pending,,,,,,,,
ubwYDBEN8II,video,PLAN DE NEGOCIO SOCIOS NUEVOS ECOMMERCE,https://www.youtube.com/watch?v=ubwYDBEN8II,2826.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
FVxJh2TWuFQ,video,¿Que es el eCommerce y el dropshipping?,https://www.youtube.com/watch?v=FVxJh2TWuFQ,842.0,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
HOeDYWyiK9E,short,Producto sencillo con mucho margen de ganancia,https://www.youtube.com/shorts/HOeDYWyiK9E,,F2_producto_nicho|F5_contenido_lanzamiento,elegir_producto|crear_contenido,1,@beglobalpro,pending,,,,,,,,
2jIVfqn2Wjc,short,Menos excusas más acción,https://www.youtube.com/shorts/2jIVfqn2Wjc,,F0_mentalidad,desbloqueo_mental,1,@beglobalpro,pending,,,,,,,,
ulspXK_LxP4,short,Productos tendencia para vender en México,https://www.youtube.com/shorts/ulspXK_LxP4,,F2_producto_nicho|F5_contenido_lanzamiento|F6_ventas_cierre,elegir_producto|crear_contenido|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
PWkv5PtYKww,short,El negocio más rentable,https://www.youtube.com/shorts/PWkv5PtYKww,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
crlETfE72Ho,short,Gana más de $400 vendiendo este producto,https://www.youtube.com/shorts/crlETfE72Ho,,F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
GUkE89_LTPs,short,Como hacer ecommerce,https://www.youtube.com/shorts/GUkE89_LTPs,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
SWBEi2XxkUk,short,En Mercado Libre no gana el más barato gana el que da confianza👀 Escribe INFO te enseño paso a paso,https://www.youtube.com/shorts/SWBEi2XxkUk,,F4_tienda_canal|F5_contenido_lanzamiento|F6_ventas_cierre,aprender_desde_cero|vender_marketplace|crear_contenido|mejorar_ventas,2,@beglobalpro,pending,,,,,,,,
ohi_OXq6nVA,short,9 de septiembre de 2025,https://www.youtube.com/shorts/ohi_OXq6nVA,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
-r7eHOyrbRA,short,"TikTok Shop llegó a México, ahora puedes vender directo desde la app con dropshipping📱🔥#ecommerce",https://www.youtube.com/shorts/-r7eHOyrbRA,,F1_entender_modelo|F4_tienda_canal|F5_contenido_lanzamiento|F6_ventas_cierre,vender_marketplace|mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
OX9LueIQWm4,short,13 de julio de 2025,https://www.youtube.com/shorts/OX9LueIQWm4,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
y8SXaVHKr1I,short,Con estos tips serás todo un pro 🌎📦      Siguenos si quieres saber más de nuestro sistema 🙌🏼,https://www.youtube.com/shorts/y8SXaVHKr1I,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
HXf5UN-XppE,short,¿Te da miedo quedarte con las cajas? 📦 Si quieres más información escribe INFO en los comentarios,https://www.youtube.com/shorts/HXf5UN-XppE,,F3_proveedor_margen|F0_mentalidad,desbloqueo_mental,1,@beglobalpro,pending,,,,,,,,
RrhuCIopE-w,short,Deja la palabra INFO si necesitas más información 📦🌎 #beglobalpro,https://www.youtube.com/shorts/RrhuCIopE-w,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
wrA_k6NC3N8,short,¿SABÍAS ESTO? Si quieres aprender más sigue a Be Global Pro en todas sus redes 📦🌎 #ecommerce,https://www.youtube.com/shorts/wrA_k6NC3N8,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
W-8dIfKCkQ0,short,Si quieres saber cómo aprovechar cada fecha deja la palabra INFO en los comentarios 🌎 #beglobalpro,https://www.youtube.com/shorts/W-8dIfKCkQ0,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
kGIq7NGwzyM,short,Be Global Pro te ayudará en cada paso 📦🌎 #beglobalpro #ecommerce #negocios,https://www.youtube.com/shorts/kGIq7NGwzyM,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
b9qXx17s7_Q,short,Si quieres más información comenta la palabra INFO 📦🌎 #beglobalpro #ecommerce,https://www.youtube.com/shorts/b9qXx17s7_Q,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
0y-lA8MmKlY,short,Vende productos GANADORES 🤯 Comenta INFO si quieres iniciar ⤵️#negociosdigitales #ecommerce,https://www.youtube.com/shorts/0y-lA8MmKlY,,F1_entender_modelo|F2_producto_nicho|F5_contenido_lanzamiento,elegir_producto|crear_contenido,1,@beglobalpro,pending,,,,,,,,
O8HeMMB2M9o,short,Encuentra el nicho ideal 🌎📦 comenta INFO y te ayudamos #beglobalpro #negocios #ecommerce,https://www.youtube.com/shorts/O8HeMMB2M9o,,F1_entender_modelo|F2_producto_nicho,elegir_producto,1,@beglobalpro,pending,,,,,,,,
eGh9x0Z3Vy4,short,"Empieza a crear ingresos EXTRAS desde casa 🏠, Comenta INFO si quieres iniciar ⤵️🙌🏼",https://www.youtube.com/shorts/eGh9x0Z3Vy4,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
dn_ILNbF2mQ,short,Que el miedo NO te cueste 💸   #beglobalpro #ecommerce,https://www.youtube.com/shorts/dn_ILNbF2mQ,,F1_entender_modelo|F0_mentalidad,desbloqueo_mental,1,@beglobalpro,pending,,,,,,,,
cGQgxIWcesk,short,Comenta INFO si necesitas más información #beglobalpro #ecommerce,https://www.youtube.com/shorts/cGQgxIWcesk,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
N6X-YGSLHcc,short,Si quieres más información comenta la palabra INFO 📦🌎 #beglobalpro #ecommerce,https://www.youtube.com/shorts/N6X-YGSLHcc,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
QgnCA5ZMhF8,short,Si quieres más información deja la palabra INFO en los comentarios 📦🌎 #beglobalpro,https://www.youtube.com/shorts/QgnCA5ZMhF8,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
2pEu2N6seOk,short,Comenta INFO si necesitas más información 📦🌎 #beglobalpro #ecommerce,https://www.youtube.com/shorts/2pEu2N6seOk,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
WE8N9K4l_yI,short,Si quieres más información comenta la palabra INFO en los comentarios 🌎📦 #beglobalpro #negocios,https://www.youtube.com/shorts/WE8N9K4l_yI,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
U01fPDJ5JE0,short,Si quieres más información deja la palabra INFO en los comentarios 🙌🏼 #beglobalpro #dropshipping,https://www.youtube.com/shorts/U01fPDJ5JE0,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
x6068wW2lfw,short,Escribe la palabra INFO si quieres más información del sistema 📦🌎 #beglobalpro #ecommerce,https://www.youtube.com/shorts/x6068wW2lfw,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Ie2qNTdgOLE,short,¿TU SABES CUÁL ES EL MEJOR? 🧐 Si quieres saber más escribe la palabra INFO 📦🌎 #beglobalpro,https://www.youtube.com/shorts/Ie2qNTdgOLE,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
jPzpT69Vx4w,short,Si quieres más información escribe INFO en los comentarios 📦🌎 #beglobalpro #dropshipping,https://www.youtube.com/shorts/jPzpT69Vx4w,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
WxWayKAAYbk,short,De seguro siempre lo has soñado… 🧐 #ecommerce #beglobalpro,https://www.youtube.com/shorts/WxWayKAAYbk,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
GweKpK9grxE,short,¿La INTELIGENCIA ARTIFICIAL es MALA? 😨 comenta INFO si quieres más detalles #beglobalpro,https://www.youtube.com/shorts/GweKpK9grxE,,F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
dVW3pBpzhLY,short,Comenta la palabra INFO para enviarte toda la información 📦🌎 #beglobalpro #ecommerce,https://www.youtube.com/shorts/dVW3pBpzhLY,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
0W7NAIgLXm8,short,Si quieres más información escribe INFO en los comentarios 📦🌎 #ecommerce #beglobalpro,https://www.youtube.com/shorts/0W7NAIgLXm8,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
zkrGy1w86Nc,short,Deja la palabra INFO si quieres más información 📦🌎,https://www.youtube.com/shorts/zkrGy1w86Nc,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
R5xPXtCbQ88,short,¿Tu tambien quieres empezar a ganar? 🏆 #ecommerce #dropshipping #beglobalpro,https://www.youtube.com/shorts/R5xPXtCbQ88,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
I5xgt-oclxY,short,Si quieres más información escribe la palabra INFO en los comentarios 📦🌎 #ecommerce #beglobalpro,https://www.youtube.com/shorts/I5xgt-oclxY,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
YTqD9o93I54,short,¿Has vendido algo en línea? 🧐#dropshipping #ecommerce #marketing #beglobalpro,https://www.youtube.com/shorts/YTqD9o93I54,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
oPdCmJwdnyM,short,¡Somos tu aliado ideal! 📦🌎 #ecommerce #beglobalpro #dropshipping #9to5life,https://www.youtube.com/shorts/oPdCmJwdnyM,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
y_Kle-f8DeY,short,Tienes que ver este PING PONG 🏓 #ecommerce #beglobalpro #emprendimiento #dropshipping,https://www.youtube.com/shorts/y_Kle-f8DeY,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
UMQrO3PVHsQ,short,Puedes empezar desde cero 🤯 #ecommerce #beglobalpro #humor #emprendimiento,https://www.youtube.com/shorts/UMQrO3PVHsQ,,F1_entender_modelo,aprender_desde_cero,2,@beglobalpro,pending,,,,,,,,
MzUCtYDv6rw,short,¿TÚ CÓMO LO VENDERÍAS? 🫵🏼👀 #ecommerce #beglobalpro #dropshipping #ventas,https://www.youtube.com/shorts/MzUCtYDv6rw,,F1_entender_modelo|F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
OScvb-E5fmA,short,¿CUALQUIER PERSONA PUEDE VENDER? 👀 #ecommerce #negocios #emprendimiento #beglobalpro,https://www.youtube.com/shorts/OScvb-E5fmA,,F1_entender_modelo|F6_ventas_cierre,mejorar_ventas,1,@beglobalpro,pending,,,,,,,,
fqSiXuma4kQ,short,Empieza a hacer contenido de valor 📦🌎 #ecommerce #dropshipping,https://www.youtube.com/shorts/fqSiXuma4kQ,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
4aWQvUD5_Q8,short,Nunca es mal momento para seguir creciendo 😅,https://www.youtube.com/shorts/4aWQvUD5_Q8,,F8_optimizacion_escala,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
Y7HytMFCvDg,short,¡Aprovecha la fecha! 💖💕,https://www.youtube.com/shorts/Y7HytMFCvDg,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
r_R2lINBffQ,short,¿ESTÁS LISTO PARA JUGAR? 🫵🏼,https://www.youtube.com/shorts/r_R2lINBffQ,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
RIbS1ymPom8,short,¡Tienes la MEJOR herramienta!🫵🏼 si quieres saber más deja INFO #ecommerce  #negociosdigitales,https://www.youtube.com/shorts/RIbS1ymPom8,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
OPhGDsPWG90,short,Si quieres más información deja la palabra INFO para enviarte los detalles #ecommerce #dropshipping,https://www.youtube.com/shorts/OPhGDsPWG90,,F1_entender_modelo|F5_contenido_lanzamiento,crear_contenido,1,@beglobalpro,pending,,,,,,,,
yZBHaNOOnjI,short,¡DEBES CONOCER ESTA APPS! 📲 #ecommerce #emprendimiento #beglobalpro,https://www.youtube.com/shorts/yZBHaNOOnjI,,F1_entender_modelo,aprender_desde_cero,1,@beglobalpro,pending,,,,,,,,
